strategy,mask,symbol,parameters,isTotalReturnPct,isMaxDrawdownPct,isSharpe,validationTotalReturnPct,validationMaxDrawdownPct,validationSharpe,validationSortino,validationProfitFactor,validationWinRatePct,validationTotalTrades,oosTotalReturnPct,oosMaxDrawdownPct,oosSharpe,oosSortino,oosProfitFactor,oosWinRatePct,oosTotalTrades
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":1,""maxPositionPctEquity"":0.04}",16559.711702771434,1.2621187998217593,36.07365930078517,301.0502836316773,1.0552396349180635,38.10826166871024,101.26868476188447,8.839159479226028,70.48665620094191,2548,170.64924415300194,1.6701885682104682,35.74701693553327,76.21178996309737,5.888674546440224,65.97061098221191,2586
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":1,""maxPositionPctEquity"":0.08}",411595.3416547027,2.509375998981507,38.17285018814933,1007.2266384548149,2.0997896447659774,38.369541168671844,91.0590074402962,7.5496002236314945,70.48665620094191,2548,411.5375954481622,3.313398317679219,35.413604569837304,65.7698086930812,4.875454984444155,65.97061098221191,2586
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":1,""maxPositionPctEquity"":0.12}",2707328.0907686856,3.702264162532882,38.85724690915273,2045.4506004464613,3.120970664639917,37.097841094619056,83.66094713667565,6.465279634531612,70.48665620094191,2548,675.814780569828,4.945135448663908,33.4962689460718,59.083740777417916,4.257583224317095,65.97061098221191,2586
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":1,""maxPositionPctEquity"":0.15}",6753880.816910848,4.562091126859712,38.81216173408608,2703.8728968116393,3.8304469196242383,36.34495998946127,77.3833736380401,5.814552265975497,70.48665620094191,2548,902.6363432504088,6.1973015211868825,32.322522809807225,56.31654320541966,3.9709964360017977,65.97061098221191,2586
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":1,""maxPositionPctEquity"":0.2}",19055862.132549938,5.855462773359561,38.27003036788158,3433.069401041653,5.136634649069596,35.48513605652815,68.57875164378112,5.014477584578896,70.48665620094191,2548,1341.3930438623388,8.115426081547099,30.683350445828285,53.47315421290234,3.677620068722354,65.97061098221191,2586
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.04}",1276.248184814838,0.2942121894447263,22.85791168161636,60.65712974525152,0.06913617174323337,19.341713279255906,65.91028230056973,293.8122862340126,91.61073825503355,298,17.089359754667075,0.12592040923082837,16.915467435085823,23.209669747065384,60.48479184985172,90.68100358422939,279
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.08}",6295.013377305419,0.5873385266538897,25.46358939807216,137.31719330865653,0.13823048238608648,20.635029099517944,60.279797260331314,274.970406611888,91.61073825503355,298,37.07610407615912,0.2517044710250771,16.915465400097425,23.209875781767124,59.30416808433911,90.68100358422939,279
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.12}",16144.877993102971,0.8793846115074715,26.63838529867279,214.70695660639882,0.2072829537935197,21.179611368785512,53.5184642413223,245.62083484980226,91.61073825503355,298,59.095652882278046,0.3773523097957277,17.21255941110248,22.79281590551959,57.45054395051303,90.68100358422939,279
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.15}",24546.457621521295,1.0977136065292254,27.11168359114196,237.03298672420678,0.25904486349858347,21.438277102313187,45.62271191194794,210.23201342953655,91.61073825503355,298,73.77291132958365,0.4714988673042887,17.85623725679856,21.703184682408796,54.817874974121125,90.68100358422939,279
donchian_pivot_composition,10000,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.2}",36169.19067380163,1.460258231798937,27.511704442548552,250.16941628606256,0.34526246631366475,21.685064197453986,35.54793691957254,162.3891717447513,91.61073825503355,298,98.0180043734988,0.6282398154536194,18.619910683115723,20.153572172899885,51.32321581467126,90.68100358422939,279
donchian_pivot_composition,10000,SOL/USDT,"{""symbol"":""SOL/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.04}",5375.690313722465,0.3135458613777661,32.664842371020185,47.1494493432353,0.004797121487253509,14.572445460487794,85.4872290570255,Infinity,100,113,35.1413603746174,0.34030275892586537,21.126026789996484,31.028737299201165,39.24687091783496,85.91224018475751,433
donchian_pivot_composition,10000,SOL/USDT,"{""symbol"":""SOL/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.08}",132402.6518839367,0.6255496825049341,35.18595956202321,86.43127207823338,0.00959424297449793,14.968702772062828,81.23372077558557,Infinity,100,113,82.56126150268054,0.6792199948604358,21.126624834788966,31.04401254276219,40.46630257920037,85.91224018475751,433
donchian_pivot_composition,10000,SOL/USDT,"{""symbol"":""SOL/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""minConsensus"":2,""maxPositionPctEquity"":0.2}",5323345.391325344,1.5524213893500909,38.1759968750853,89.2154038922739,0.010191150622854757,15.001755999286848,81.0939923709905,Infinity,100,113,248.75840365558705,1.6877329753824764,22.175767691951577,25.84976403292695,33.287300895279785,85.91224018475751,433
donchian_range_channel,ablation,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""donchianPeriod"":10,""adxTrendThreshold"":30}",500112407188.2622,3.59041274834576,45.96128457394488,55127.041657414295,1.5420761811505148,41.99366031941188,106.51981832213455,75.54671419868822,90.0709219858156,1410,1602.5541350365988,4.913876563826124,32.23014077592025,62.879695068671296,16.192269985065295,79.64257964257965,1287
donchian_range_channel,ablation,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""donchianPeriod"":20,""adxTrendThreshold"":20}",31822.135556938112,2.479234115329673,21.67156692484207,189.1916208702369,0.6725208591406497,17.711961180373187,23.00511621589724,80.00957425425567,86.38888888888889,360,89.18364232025576,1.2587541157946083,21.103879474019116,10.991254987744522,28.238600622544116,87.5,400
donchian_range_channel,ablation,ETH/USDT,"{""symbol"":""ETH/USDT"",""timeframe"":""15m"",""initialEquityUsd"":10000,""donchianPeriod"":20,""adxTrendThreshold"":25}",12253809.112900136,2.479234115329673,31.796264378171006,880.5919654051264,1.32241814613835,25.367566580746757,29.986409138403513,110.12153740946704,86.69724770642202,654,592.6206999813634,1.2800317891619726,25.070769959860865,39.80072584778324,27.181187670954007,87.23723723723724,666
